context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CG	loss	GO:0032787	monocarboxylic acid metabolic process	13	AT1G76690;AT2G15090;AT2G33380;AT2G34770;AT2G36460;AT3G22960;AT3G25110;AT3G45140;AT4G26520;AT4G27030;AT4G32840;AT5G04230;AT5G61580	38.125	5.474429193989077	0.34098360655737703	1.0	200	592	200	1.0
CG	loss	GO:0032870	cellular response to hormone stimulus	17	AT1G28560;AT1G49190;AT1G54830;AT1G59870;AT1G71930;AT2G01830;AT2G01950;AT2G25170;AT2G39260;AT3G28970;AT3G48360;AT3G57040;AT4G01370;AT4G04920;AT4G14940;AT5G02810;AT5G20990	50.79	7.133435357525869	0.33471155739318764	1.0	200	592	200	1.0
CG	loss	GO:0032879	regulation of localization	6	AT1G15020;AT1G59870;AT1G74770;AT2G01900;AT4G04340;AT4G08920	14.7	3.7828560638755517	0.40816326530612246	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0032989	cellular anatomical entity morphogenesis	3	AT4G01810;AT4G04920;AT4G21060	6.42	2.3267144216684614	0.4672897196261682	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0033036	macromolecule localization	15	AT1G24490;AT1G52360;AT1G59870;AT1G62020;AT1G72560;AT2G19710;AT2G25350;AT2G48130;AT3G07160;AT4G01810;AT4G02510;AT4G31480;AT5G17410;AT5G24350;AT5G24740	68.575	7.429964670171679	0.21873860736419978	1.0	200	592	200	1.0
CG	loss	GO:0033554	cellular response to stress	30	AT1G03190;AT1G16900;AT1G20620;AT1G30040;AT1G53310;AT1G53840;AT1G59870;AT1G65990;AT1G66730;AT1G77320;AT2G01830;AT2G01900;AT2G36460;AT3G02540;AT3G06850;AT3G09840;AT3G15840;AT3G23100;AT3G59410;AT4G00550;AT4G03110;AT4G04340;AT4G08920;AT4G19020;AT4G19520;AT4G35970;AT5G24270;AT5G39770;AT5G43710;AT5G57160	96.335	8.652327721486364	0.31141329734779677	1.0	200	592	200	1.0
CG	loss	GO:0033993	response to lipid	21	AT1G27940;AT1G54830;AT1G55870;AT1G71930;AT2G01950;AT2G22840;AT2G25170;AT2G33380;AT2G39260;AT2G40130;AT3G45140;AT3G48360;AT4G00970;AT4G01370;AT4G04920;AT4G08920;AT4G14940;AT4G20940;AT4G21410;AT4G30350;AT5G37500	83.16	9.232247830295734	0.25252525252525254	1.0	200	592	200	1.0
CG	loss	GO:0034220	monoatomic ion transmembrane transport	12	AT1G30450;AT1G32450;AT1G59870;AT1G74770;AT2G07695;AT2G28170;AT4G04340;AT4G13590;AT4G23640;AT5G24030;AT5G37500;AT5G41610	45.425	6.285250591662991	0.26417171161254815	1.0	200	592	200	1.0
CG	loss	GO:0034293	sexual sporulation	3	AT3G07160;AT5G26290;AT5G57790	6.15	2.0994046775216995	0.4878048780487805	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0034599	cellular response to oxidative stress	4	AT1G65990;AT3G09840;AT4G08920;AT4G35970	6.54	2.412135982899804	0.6116207951070336	0.9054726368159204	181	592	200	1.0
CG	loss	GO:0034654	nucleobase-containing compound biosynthetic process	31	AT1G04950;AT1G05490;AT1G08200;AT1G10490;AT1G28560;AT1G62910;AT1G62930;AT1G64810;AT1G66345;AT1G66730;AT2G02220;AT2G22840;AT2G39140;AT3G06650;AT3G11964;AT3G16680;AT3G16840;AT3G19040;AT3G19840;AT3G43920;AT4G12440;AT4G24770;AT5G14580;AT5G20320;AT5G23150;AT5G23880;AT5G39920;AT5G45140;AT5G52040;AT5G57160;AT5G62290	107.67	8.829558312848976	0.2879167827621436	1.0	200	592	200	1.0
CG	loss	GO:0034655	nucleobase-containing compound catabolic process	10	AT1G77680;AT2G36460;AT2G39260;AT3G22960;AT4G03110;AT4G26520;AT4G32840;AT5G14580;AT5G39770;AT5G61580	16.6	3.8418745424597005	0.6024096385542168	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	3	AT3G43920;AT5G20320;AT5G23880	5.315	1.904146790560013	0.5644402634054562	0.9353233830845771	187	592	200	1.0
CG	loss	GO:0035556	intracellular signal transduction	12	AT1G49190;AT1G64480;AT2G01830;AT2G36460;AT3G25170;AT3G57040;AT4G01370;AT4G08920;AT4G13590;AT5G01770;AT5G02810;AT5G24270	37.205	5.726515083364427	0.32253729337454645	1.0	200	592	200	1.0
CG	loss	GO:0035670	plant-type ovary development	3	AT2G41670;AT4G09960;AT5G49030	7.435	2.4567814310597518	0.4034969737726967	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0036211	protein modification process	33	AT1G04390;AT1G16710;AT1G17110;AT1G20620;AT1G20780;AT1G23780;AT1G56610;AT1G65130;AT1G74770;AT2G01830;AT2G05940;AT2G30110;AT2G38195;AT2G39090;AT3G05840;AT3G17850;AT3G29740;AT3G46510;AT3G48360;AT3G59410;AT4G01370;AT4G03415;AT4G08920;AT4G14365;AT4G20940;AT4G31160;AT5G05460;AT5G41990;AT5G42340;AT5G43710;AT5G45900;AT5G53300;AT5G57035	93.385	9.049131173764641	0.3533758098195641	1.0	200	592	200	1.0
CG	loss	GO:0036293	response to decreased oxygen levels	6	AT1G30040;AT1G53840;AT2G36460;AT2G43430;AT4G19520;AT4G26520	17.485	3.613831069654482	0.3431512725193023	1.0	200	592	200	1.0
CG	loss	GO:0036294	cellular response to decreased oxygen levels	4	AT1G30040;AT1G53840;AT2G36460;AT4G19520	13.505	3.2572956574434553	0.29618659755646054	1.0	200	592	200	1.0
CG	loss	GO:0040007	growth	13	AT1G04950;AT1G17580;AT1G63450;AT3G07160;AT3G09840;AT3G23380;AT3G26870;AT3G55500;AT4G12420;AT4G14880;AT4G23640;AT5G16910;AT5G54790	50.56	6.330592389342365	0.25712025316455694	1.0	200	592	200	1.0
CG	loss	GO:0040008	regulation of growth	5	AT1G27940;AT1G77980;AT3G07160;AT4G08920;AT5G24740	28.125	4.832119100353386	0.17777777777777778	1.0	200	592	200	1.0
CG	loss	GO:0040029	epigenetic regulation of gene expression	5	AT1G05490;AT1G09060;AT2G16485;AT3G43920;AT5G20320	28.865	4.561444398433475	0.17322016282695307	1.0	200	592	200	1.0
CG	loss	GO:0042180	ketone metabolic process	3	AT2G30920;AT2G43430;AT3G24200	4.45	1.9332614929181198	0.6741573033707865	0.8656716417910447	173	592	200	1.0
CG	loss	GO:0042221	response to chemical	80	AT1G16900;AT1G20620;AT1G27595;AT1G27940;AT1G28560;AT1G30040;AT1G30870;AT1G32450;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35540;AT1G49190;AT1G53840;AT1G54830;AT1G55870;AT1G59870;AT1G65990;AT1G66730;AT1G71870;AT1G71930;AT2G01830;AT2G01900;AT2G01950;AT2G04160;AT2G05940;AT2G22840;AT2G25170;AT2G33380;AT2G36460;AT2G39260;AT2G40130;AT2G43430;AT3G03620;AT3G06850;AT3G09270;AT3G09840;AT3G28970;AT3G45140;AT3G47450;AT3G48360;AT3G57040;AT3G59410;AT3G61050;AT4G00970;AT4G01370;AT4G04340;AT4G04920;AT4G08920;AT4G11600;AT4G14880;AT4G14940;AT4G16890;AT4G19520;AT4G20940;AT4G21410;AT4G24715;AT4G30080;AT4G30350;AT4G33010;AT4G35970;AT4G36020;AT5G02810;AT5G06730;AT5G20990;AT5G21100;AT5G24030;AT5G24270;AT5G24655;AT5G28030;AT5G35630;AT5G37020;AT5G37500;AT5G39020;AT5G43710;AT5G45900;AT5G51890;AT5G54610;AT5G64120	246.29	14.459802903221243	0.32482033375289293	1.0	200	592	200	1.0
CG	loss	GO:0042254	ribosome biogenesis	3	AT1G10490;AT2G39140;AT3G11964	15.35	3.4478254016118606	0.19543973941368079	1.0	200	592	200	1.0
CG	loss	GO:0042440	pigment metabolic process	4	AT1G03475;AT3G58110;AT4G08920;AT4G27570	11.79	3.1946674318307395	0.3392705682782019	1.0	200	592	200	1.0
CG	loss	GO:0042445	hormone metabolic process	3	AT4G29740;AT5G38450;AT5G55250	8.93	2.7667851380257202	0.335946248600224	1.0	200	592	200	1.0
CG	loss	GO:0042545	cell wall modification	11	AT1G11590;AT1G53840;AT1G59870;AT1G73360;AT2G27380;AT2G36710;AT3G07160;AT3G27980;AT3G55500;AT4G03930;AT5G27870	16.425	3.9031237489989916	0.669710806697108	0.9353233830845771	187	592	200	1.0
CG	loss	GO:0042546	cell wall biogenesis	8	AT1G14110;AT1G63450;AT1G77130;AT2G37090;AT4G20170;AT4G28850;AT4G33330;AT5G12150	20.535	4.049540097344389	0.38957876795714635	1.0	200	592	200	1.0
CG	loss	GO:0042592	homeostatic process	13	AT1G27595;AT1G32450;AT1G59870;AT1G74770;AT2G01830;AT2G25170;AT4G08920;AT5G24030;AT5G24270;AT5G28030;AT5G35630;AT5G41610;AT5G62290	36.32	6.014781791553205	0.3579295154185022	1.0	200	592	200	1.0
CG	loss	GO:0042594	response to starvation	6	AT1G20620;AT1G53310;AT2G01830;AT3G06850;AT3G59410;AT4G00550	19.82	4.187791780879274	0.30272452068617556	1.0	200	592	200	1.0
CG	loss	GO:0042742	defense response to bacterium	9	AT1G52940;AT1G59870;AT2G01830;AT2G05940;AT2G39260;AT3G46510;AT4G16890;AT5G42340;AT5G53120	38.295	5.755690662292396	0.23501762632197415	1.0	200	592	200	1.0
CG	loss	GO:0042743	hydrogen peroxide metabolic process	5	AT1G20620;AT1G30870;AT5G06730;AT5G51890;AT5G64120	7.08	2.5007198963498487	0.7062146892655368	0.835820895522388	167	592	200	1.0
CG	loss	GO:0042744	hydrogen peroxide catabolic process	5	AT1G20620;AT1G30870;AT5G06730;AT5G51890;AT5G64120	6.02	2.282454818829939	0.8305647840531563	0.7562189054726368	151	592	200	1.0
CG	loss	GO:0042759	long-chain fatty acid biosynthetic process	3	AT1G76690;AT2G33380;AT3G45140	3.025	1.5409007106234978	0.9917355371900827	0.6169154228855721	123	592	200	1.0
CG	loss	GO:0042908	xenobiotic transport	4	AT1G30420;AT1G71870;AT2G34660;AT3G03620	9.545	2.6015332017869786	0.41906757464641176	0.9900497512437811	198	592	200	1.0
CG	loss	GO:0043038	amino acid activation	3	AT4G39280;AT5G38830;AT5G49030	7.43	2.3989789494699627	0.4037685060565276	0.9800995024875622	196	592	200	1.0
CG	loss	GO:0043039	tRNA aminoacylation	3	AT4G39280;AT5G38830;AT5G49030	7.43	2.3989789494699627	0.4037685060565276	0.9800995024875622	196	592	200	1.0
CG	loss	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	3	AT1G09060;AT1G74770;AT3G02540	5.16	2.1574058496258877	0.5813953488372093	0.8955223880597015	179	592	200	1.0
CG	loss	GO:0043170	macromolecule metabolic process	136	AT1G03190;AT1G04390;AT1G04950;AT1G05490;AT1G05570;AT1G06670;AT1G09060;AT1G10490;AT1G11590;AT1G13060;AT1G16710;AT1G16900;AT1G17110;AT1G20620;AT1G20780;AT1G23780;AT1G28560;AT1G53840;AT1G56610;AT1G58370;AT1G62910;AT1G62930;AT1G63450;AT1G63770;AT1G64810;AT1G65130;AT1G65350;AT1G66345;AT1G66730;AT1G67140;AT1G71930;AT1G74230;AT1G74770;AT1G77130;AT1G77680;AT2G01830;AT2G04160;AT2G05940;AT2G07200;AT2G07715;AT2G22840;AT2G27920;AT2G29080;AT2G30110;AT2G32120;AT2G36710;AT2G37090;AT2G38195;AT2G39090;AT2G39140;AT2G39260;AT2G39620;AT2G40130;AT3G02540;AT3G05840;AT3G07160;AT3G09840;AT3G10900;AT3G10950;AT3G11964;AT3G14570;AT3G16680;AT3G16840;AT3G17850;AT3G19040;AT3G19840;AT3G22110;AT3G23100;AT3G26380;AT3G27980;AT3G29740;AT3G42550;AT3G43920;AT3G44890;AT3G46510;AT3G46610;AT3G48360;AT3G59100;AT3G59410;AT4G01370;AT4G02130;AT4G03110;AT4G03415;AT4G03930;AT4G04810;AT4G05490;AT4G07400;AT4G08920;AT4G13210;AT4G14365;AT4G20940;AT4G21060;AT4G21630;AT4G24010;AT4G24770;AT4G28850;AT4G29060;AT4G30350;AT4G31160;AT4G33330;AT4G34110;AT4G39280;AT5G05460;AT5G13230;AT5G14580;AT5G16910;AT5G20320;AT5G20990;AT5G23150;AT5G23610;AT5G23880;AT5G24350;AT5G27640;AT5G27870;AT5G28550;AT5G36180;AT5G38830;AT5G39770;AT5G39920;AT5G41990;AT5G42340;AT5G43710;AT5G44530;AT5G45140;AT5G45900;AT5G49010;AT5G49030;AT5G51070;AT5G52040;AT5G53300;AT5G57035;AT5G57160;AT5G58870;AT5G62290;AT5G64140;AT5G64760	399.93	14.909899396038787	0.3400595104143225	1.0	200	592	200	1.0
CG	loss	GO:0043207	response to external biotic stimulus	35	AT1G21835;AT1G52940;AT1G58390;AT1G59870;AT1G66730;AT1G68110;AT1G71930;AT2G01830;AT2G02220;AT2G05940;AT2G22840;AT2G30110;AT2G33380;AT2G39260;AT3G43920;AT3G45140;AT3G46510;AT4G01370;AT4G03110;AT4G14276;AT4G16860;AT4G16890;AT4G22470;AT4G24770;AT5G08055;AT5G08315;AT5G20320;AT5G21100;AT5G42340;AT5G45900;AT5G52605;AT5G53120;AT5G53550;AT5G54610;AT5G64120	113.105	9.731082930486119	0.3094469740506609	1.0	200	592	200	1.0
CG	loss	GO:0043269	regulation of monoatomic ion transport	4	AT1G15020;AT1G74770;AT4G04340;AT4G08920	3.14	1.7001176429882727	1.2738853503184713	0.40298507462686567	80	592	200	1.0
CG	loss	GO:0043412	macromolecule modification	39	AT1G04390;AT1G10490;AT1G16710;AT1G17110;AT1G20620;AT1G20780;AT1G23780;AT1G56610;AT1G65130;AT1G74230;AT1G74770;AT2G01830;AT2G05940;AT2G30110;AT2G38195;AT2G39090;AT2G39140;AT2G39620;AT3G05840;AT3G17850;AT3G29740;AT3G46510;AT3G48360;AT3G59410;AT4G01370;AT4G03415;AT4G08920;AT4G14365;AT4G20940;AT4G24770;AT4G31160;AT5G05460;AT5G13230;AT5G41990;AT5G42340;AT5G43710;AT5G45900;AT5G53300;AT5G57035	123.55	10.281415272227868	0.31566167543504653	1.0	200	592	200	1.0
CG	loss	GO:0043436	oxoacid metabolic process	26	AT1G30040;AT1G44090;AT1G53240;AT1G59870;AT1G74090;AT1G76690;AT2G15090;AT2G22840;AT2G33380;AT2G34770;AT2G36460;AT3G22960;AT3G25110;AT3G45140;AT4G14880;AT4G26520;AT4G27030;AT4G32840;AT4G33010;AT5G04230;AT5G21100;AT5G27410;AT5G28030;AT5G35630;AT5G48180;AT5G61580	80.0	8.129575634681071	0.325	1.0	200	592	200	1.0
CG	loss	GO:0043487	regulation of RNA stability	3	AT1G77680;AT4G24770;AT4G34110	5.855	2.343922993615616	0.5123825789923142	0.945273631840796	189	592	200	1.0
CG	loss	GO:0043632	modification-dependent macromolecule catabolic process	13	AT1G09060;AT1G13060;AT1G65350;AT1G74770;AT1G77680;AT2G30110;AT3G02540;AT3G09840;AT3G22110;AT4G05490;AT4G07400;AT5G53300;AT5G64760	24.535	4.49652921707398	0.5298553087426126	1.0	200	592	200	1.0
CG	loss	GO:0043687	post-translational protein modification	18	AT1G04390;AT1G17110;AT1G20780;AT1G23780;AT1G56610;AT1G65130;AT1G74770;AT2G30110;AT2G38195;AT2G39090;AT3G29740;AT3G46510;AT3G48360;AT4G14365;AT4G31160;AT5G42340;AT5G53300;AT5G57035	65.28	6.985814197357369	0.2757352941176471	1.0	200	592	200	1.0
CG	loss	GO:0043933	protein-containing complex organization	14	AT1G53310;AT1G62920;AT1G66345;AT1G68110;AT2G07681;AT3G46000;AT3G46610;AT4G04340;AT5G17410;AT5G23120;AT5G27640;AT5G35200;AT5G51070;AT5G62290	32.635	5.403866671190176	0.42898728359123645	1.0	200	592	200	1.0
CG	loss	GO:0043934	sporulation	3	AT3G07160;AT5G26290;AT5G57790	6.15	2.0994046775216995	0.4878048780487805	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0044036	cell wall macromolecule metabolic process	5	AT1G77130;AT2G37090;AT3G26380;AT4G21060;AT4G33330	9.4	2.9154759474226477	0.5319148936170213	0.9701492537313433	194	592	200	1.0
CG	loss	GO:0044038	cell wall macromolecule biosynthetic process	3	AT1G77130;AT2G37090;AT4G33330	6.45	2.3382685902179845	0.46511627906976744	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0044042	glucan metabolic process	8	AT1G05570;AT1G67140;AT3G07160;AT3G14570;AT3G59100;AT4G24010;AT4G28850;AT5G16910	24.0	4.5639894828976155	0.3333333333333333	1.0	200	592	200	1.0
CG	loss	GO:0044085	cellular component biogenesis	32	AT1G05490;AT1G09060;AT1G10490;AT1G14110;AT1G53310;AT1G62920;AT1G63450;AT1G66345;AT1G68110;AT1G77130;AT2G07681;AT2G16485;AT2G37090;AT2G39140;AT3G11964;AT3G46610;AT4G01810;AT4G04340;AT4G04920;AT4G20170;AT4G21060;AT4G21270;AT4G28850;AT4G32200;AT4G33330;AT5G12150;AT5G17410;AT5G23120;AT5G27640;AT5G35200;AT5G51070;AT5G62290	94.855	8.83651373563124	0.33735701860734807	1.0	200	592	200	1.0
CG	loss	GO:0044087	regulation of cellular component biogenesis	3	AT4G04920;AT4G08920;AT5G17410	8.295	2.7088696904797764	0.3616636528028933	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0044238	primary metabolic process	194	AT1G03190;AT1G04390;AT1G04950;AT1G05490;AT1G05570;AT1G06670;AT1G08200;AT1G09060;AT1G10490;AT1G11590;AT1G13060;AT1G15080;AT1G16710;AT1G16900;AT1G17110;AT1G17150;AT1G20620;AT1G20780;AT1G23780;AT1G28560;AT1G30040;AT1G31740;AT1G44090;AT1G53240;AT1G53310;AT1G53840;AT1G56610;AT1G58370;AT1G59870;AT1G61810;AT1G62910;AT1G62930;AT1G63450;AT1G63770;AT1G64810;AT1G65130;AT1G65350;AT1G66345;AT1G66730;AT1G67140;AT1G71930;AT1G74230;AT1G74770;AT1G76690;AT1G77130;AT1G77680;AT1G78500;AT2G01830;AT2G01900;AT2G02220;AT2G04160;AT2G05940;AT2G07200;AT2G07715;AT2G15090;AT2G15470;AT2G22840;AT2G27920;AT2G28470;AT2G29080;AT2G30110;AT2G32120;AT2G32860;AT2G33380;AT2G34770;AT2G36460;AT2G36710;AT2G37090;AT2G38195;AT2G39090;AT2G39140;AT2G39260;AT2G39620;AT2G40130;AT2G42600;AT2G44470;AT2G44570;AT3G02540;AT3G05840;AT3G06580;AT3G06650;AT3G07160;AT3G09840;AT3G10370;AT3G10900;AT3G10950;AT3G11964;AT3G14570;AT3G16680;AT3G16840;AT3G17850;AT3G19040;AT3G19840;AT3G22110;AT3G22960;AT3G23100;AT3G25110;AT3G26380;AT3G27980;AT3G29110;AT3G29190;AT3G29740;AT3G42550;AT3G43220;AT3G43920;AT3G44890;AT3G45140;AT3G45940;AT3G46510;AT3G46610;AT3G48360;AT3G59100;AT3G59410;AT3G60140;AT3G60750;AT4G00550;AT4G01370;AT4G02130;AT4G03110;AT4G03415;AT4G03930;AT4G04810;AT4G05490;AT4G07400;AT4G08920;AT4G09740;AT4G10955;AT4G12440;AT4G13210;AT4G13760;AT4G14365;AT4G14880;AT4G18550;AT4G20940;AT4G21060;AT4G21630;AT4G23560;AT4G24010;AT4G24770;AT4G26520;AT4G27030;AT4G28850;AT4G29060;AT4G30350;AT4G30580;AT4G31160;AT4G32370;AT4G32840;AT4G33010;AT4G33330;AT4G34110;AT4G39280;AT5G04230;AT5G05460;AT5G13230;AT5G14580;AT5G16910;AT5G20320;AT5G20330;AT5G20990;AT5G21100;AT5G23150;AT5G23610;AT5G23880;AT5G24350;AT5G27640;AT5G27870;AT5G28030;AT5G28550;AT5G35630;AT5G35790;AT5G36180;AT5G38830;AT5G39770;AT5G39920;AT5G41990;AT5G42260;AT5G42340;AT5G43710;AT5G44530;AT5G45140;AT5G45900;AT5G49010;AT5G49030;AT5G51070;AT5G52040;AT5G53300;AT5G57035;AT5G57160;AT5G58870;AT5G61580;AT5G62290;AT5G64140;AT5G64760	563.25	16.31831792802116	0.3444296493564137	1.0	200	592	200	1.0
CG	loss	GO:0044272	sulfur compound biosynthetic process	4	AT1G74090;AT3G06650;AT4G14880;AT5G28030	14.07	3.3279272828594064	0.2842928216062544	1.0	200	592	200	1.0
CG	loss	GO:0044281	small molecule metabolic process	39	AT1G08200;AT1G30040;AT1G44090;AT1G53240;AT1G59870;AT1G74090;AT1G76690;AT2G02220;AT2G15090;AT2G19800;AT2G22840;AT2G30920;AT2G33380;AT2G34770;AT2G36460;AT2G43430;AT3G06580;AT3G06650;AT3G10370;AT3G22960;AT3G23410;AT3G24200;AT3G25110;AT3G45140;AT4G08920;AT4G12440;AT4G14880;AT4G26520;AT4G27030;AT4G32840;AT4G33010;AT5G04230;AT5G21100;AT5G27410;AT5G28030;AT5G35630;AT5G35790;AT5G48180;AT5G61580	121.68	9.99587915093009	0.3205128205128205	1.0	200	592	200	1.0
CG	loss	GO:0044282	small molecule catabolic process	7	AT1G30040;AT2G19800;AT2G43430;AT3G10370;AT4G33010;AT5G04230;AT5G21100	16.715	3.762150315976223	0.4187855219862399	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0044283	small molecule biosynthetic process	16	AT1G30040;AT1G44090;AT1G76690;AT2G15090;AT2G30920;AT2G33380;AT2G36460;AT3G24200;AT3G25110;AT3G45140;AT4G14880;AT4G26520;AT4G27030;AT5G04230;AT5G27410;AT5G28030	52.09	6.304910784459979	0.3071606834325206	1.0	200	592	200	1.0
CG	loss	GO:0044419	biological process involved in interspecies interaction between organisms	35	AT1G21835;AT1G52940;AT1G58390;AT1G59870;AT1G66730;AT1G68110;AT1G71930;AT2G01830;AT2G02220;AT2G05940;AT2G22840;AT2G30110;AT2G33380;AT2G39260;AT3G43920;AT3G45140;AT3G46510;AT4G01370;AT4G03110;AT4G14276;AT4G16860;AT4G16890;AT4G22470;AT4G24770;AT5G08055;AT5G08315;AT5G20320;AT5G21100;AT5G42340;AT5G45900;AT5G52605;AT5G53120;AT5G53550;AT5G54610;AT5G64120	114.38	9.881072816248317	0.30599755201958384	1.0	200	592	200	1.0
CG	loss	GO:0044550	secondary metabolite biosynthetic process	5	AT1G61810;AT1G67990;AT2G28470;AT4G34230;AT5G04230	9.885	2.828740885977365	0.5058168942842691	0.9751243781094527	195	592	200	1.0
CG	loss	GO:0044706	multi-multicellular organism process	10	AT1G04950;AT3G07160;AT3G09840;AT3G23380;AT3G26870;AT4G01370;AT4G14880;AT4G16295;AT4G29380;AT5G11410	29.68	4.957580054825144	0.33692722371967654	1.0	200	592	200	1.0
CG	loss	GO:0045087	innate immune response	7	AT1G59870;AT2G02220;AT3G43920;AT4G03110;AT4G24770;AT5G20320;AT5G54610	18.035	3.9917132913073767	0.38813418353202106	1.0	200	592	200	1.0
CG	loss	GO:0045184	establishment of protein localization	8	AT1G52360;AT1G62020;AT2G19710;AT2G25350;AT4G01810;AT4G02510;AT4G31480;AT5G24350	42.7	5.599107071667759	0.18735362997658078	1.0	200	592	200	1.0
CG	loss	GO:0045229	external encapsulating structure organization	18	AT1G11590;AT1G23720;AT1G53840;AT1G59870;AT1G73360;AT2G27380;AT2G36710;AT3G07160;AT3G27980;AT3G28550;AT3G54580;AT3G54590;AT3G55500;AT4G01810;AT4G03930;AT4G21060;AT5G11420;AT5G27870	32.94	5.46227059014842	0.546448087431694	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0045333	cellular respiration	10	AT1G53240;AT1G53310;AT2G07718;AT2G36460;AT2G42600;AT3G15840;AT3G22960;AT4G26520;AT4G32840;AT5G61580	14.805	3.5856624213665187	0.6754474839581223	0.9353233830845771	187	592	200	1.0
CG	loss	GO:0045488	pectin metabolic process	8	AT1G11590;AT1G53840;AT2G36710;AT3G27980;AT4G02130;AT4G03930;AT4G13210;AT5G27870	14.64	3.8471287995074936	0.5464480874316939	0.9800995024875622	196	592	200	1.0
CG	loss	GO:0045490	pectin catabolic process	7	AT1G11590;AT1G53840;AT2G36710;AT3G27980;AT4G03930;AT4G13210;AT5G27870	7.855	2.695176246556057	0.8911521323997453	0.6666666666666666	133	592	200	1.0
CG	loss	GO:0045491	xylan metabolic process	5	AT1G58370;AT1G71930;AT1G77130;AT2G37090;AT4G33330	5.64	2.3367498796405246	0.8865248226950355	0.6517412935323383	130	592	200	1.0
CG	loss	GO:0045492	xylan biosynthetic process	3	AT1G77130;AT2G37090;AT4G33330	3.325	1.7802738553379922	0.9022556390977443	0.6368159203980099	127	592	200	1.0
CG	loss	GO:0045814	negative regulation of gene expression, epigenetic	5	AT1G05490;AT1G09060;AT2G16485;AT3G43920;AT5G20320	17.655	3.651845423891866	0.28320589068252616	1.0	200	592	200	1.0
CG	loss	GO:0045892	negative regulation of DNA-templated transcription	6	AT1G28420;AT2G25170;AT3G61050;AT4G04030;AT5G02810;AT5G04590	20.75	4.180610003336836	0.2891566265060241	1.0	200	592	200	1.0
CG	loss	GO:0045893	positive regulation of DNA-templated transcription	10	AT1G04950;AT1G31640;AT1G61040;AT1G71930;AT1G77980;AT2G10440;AT2G42430;AT3G57390;AT4G09960;AT4G10920	30.8	5.2820450584976895	0.3246753246753247	1.0	200	592	200	1.0
CG	loss	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	8	AT1G28420;AT2G25170;AT3G61050;AT4G04030;AT4G24770;AT4G34110;AT5G02810;AT5G04590	24.48	4.506617356732214	0.32679738562091504	1.0	200	592	200	1.0
CG	loss	GO:0045944	positive regulation of transcription by RNA polymerase II	5	AT1G31640;AT1G77980;AT3G57390;AT4G09960;AT4G10920	6.72	2.193535958219059	0.7440476190476191	0.8507462686567164	170	592	200	1.0
CG	loss	GO:0046031	ADP metabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.51	2.19086740812857	0.9074410163339384	0.6716417910447762	134	592	200	1.0
CG	loss	GO:0046032	ADP catabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	5.51	2.19086740812857	0.9074410163339384	0.6716417910447762	134	592	200	1.0
CG	loss	GO:0046034	ATP metabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	7.455	2.620682163101814	0.670690811535882	0.8756218905472637	175	592	200	1.0
CG	loss	GO:0046283	anthocyanin-containing compound metabolic process	3	AT3G58110;AT4G08920;AT4G27570	2.31	1.433143398268296	1.2987012987012987	0.4228855721393035	84	592	200	1.0
CG	loss	GO:0046394	carboxylic acid biosynthetic process	12	AT1G30040;AT1G44090;AT1G76690;AT2G15090;AT2G33380;AT3G25110;AT3G45140;AT4G14880;AT4G27030;AT5G04230;AT5G27410;AT5G28030	40.885	5.411263715621348	0.29350617585911704	1.0	200	592	200	1.0
CG	loss	GO:0046395	carboxylic acid catabolic process	4	AT1G30040;AT4G33010;AT5G04230;AT5G21100	12.44	3.101032086257739	0.3215434083601286	0.9950248756218906	199	592	200	1.0
CG	loss	GO:0046434	organophosphate catabolic process	5	AT2G36460;AT3G22960;AT4G26520;AT4G32840;AT5G61580	6.98	2.3957462303006962	0.7163323782234956	0.8407960199004975	168	592	200	1.0
CG	loss	GO:0046486	glycerolipid metabolic process	5	AT2G01900;AT3G43220;AT4G18550;AT4G27030;AT4G30580	21.675	4.127877784043516	0.2306805074971165	1.0	200	592	200	1.0
CG	loss	GO:0046496	nicotinamide nucleotide metabolic process	7	AT2G36460;AT3G10370;AT3G22960;AT4G26520;AT4G32840;AT5G35790;AT5G61580	9.495	2.7073926571518987	0.7372301211163771	0.8805970149253731	176	592	200	1.0
